X,Y,Index_,ACCNUM,YEAR,DATE,TIME,Hour,STREET1,STREET2,OFFSET,ROAD_CLASS,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,ACCLASS,LEVEL,INVTYPE,TYPE,INVAGE,INJURY,condition,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND
-79.207637,43.747851,80546795,6001334259,2016,"July 29, 2016",1825,18,KINGSTON RD,GUILDCREST DR, ,Major Arterial,43.747851,-79.207637,Intersection,At Intersection,No Control,Clear,Fatal,fatal,Pedestrian,pedestrian,60 to 64,Fatal,killed, , , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Unknown, , , 
-79.432933,43.718421,80885074,7003103720,2017,"November 30, 2017",1825,18,LAWRENCE  AVE W,GLENMOUNT AVE, ,Major Arterial,43.718421,-79.432933,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,65 to 69,Major,severely injured, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.371227,43.770285,80886170,7001814947,2017,"October 6, 2017",1825,18,SHEPPARD  AVE E,PROVOST DR, ,Major Arterial,43.770285,-79.371227,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,60 to 64,Major,severely injured, , , , ,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal, , , 
-79.24369,43.737645,5307141,1012986,2008,"January 5, 2008",1826,18,EGLINTON AVE E,OSWEGO RD, ,Major Arterial,43.737645,-79.24369,Intersection, ,No Control,Rain,Fatal,fatal,Pedestrian,pedestrian,30 to 34,Fatal,killed,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal, , , 
-79.45079,43.696445,6809596,1282583,2011,"December 30, 2011",1826,18,DUFFERIN ST,LIVINGSTONE AVE, ,Major Arterial,43.696445,-79.45079,Intersection, ,Stop Sign,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,70 to 74,Major,severely injured,Other, , , ,Vehicle turns left while ped crosses without ROW at inter.,Walking on Roadway with Traffic,Normal, , , 
-79.25159,43.772845,7645391,1333335,2012,"December 31, 2012",1827,18,MCCOWAN RD,ELLESMERE RD, ,Major Arterial,43.772845,-79.25159,Mid-Block, ,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,55 to 59,Major,severely injured,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , 
-79.399249,43.710841,80943591,8000312731,2018,"February 18, 2018",1827,18,YONGE ST,ROSELAWN AVE,11 m South of,Major Arterial,43.710841,-79.399249,Intersection,Intersection Related,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,45 to 49,Major,severely injured, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , 
-79.47279,43.684945,7829979,1361161,2013,"June 16, 2013",1923,19,KEELE ST,DONALD AVE, ,Major Arterial,43.684945,-79.47279,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,40 to 44,Major,severely injured,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , 
-79.23239,43.725145,7829770,1361069,2013,"June 15, 2013",1924,19,MCCOWAN RD,KINGSTON RD, ,Major Arterial,43.725145,-79.23239,Intersection, ,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,45 to 49,Major,severely injured,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.380267,43.648638,5219066,1095383,2009,"February 23, 2009",1925,19,KING ST W,BAY ST, ,Major Arterial,43.648638,-79.380267,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,30 to 34,Major,severely injured,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,On Sidewalk or Shoulder,Unknown, , , 
-79.246158,43.737086,80254175,5001837340,2015,"October 25, 2015",1925,19,EGLINTON AVE E,DANFORTH RD, ,Major Arterial,43.737086,-79.246158,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,50 to 54,Major,severely injured, , , , ,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.385745,43.805499,80939028,7001788556,2017,"October 2, 2017",1925,19,STEELES AVE E,LAURELEAF RD S, ,Major Arterial,43.805499,-79.385745,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,55 to 59,Major,severely injured, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , 
-79.32799,43.694145,5430669,1069547,2008,"October 22, 2008",1927,19,COXWELL AVE,COSBURN AVE, ,Minor Arterial,43.694145,-79.32799,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,25 to 29,Major,severely injured,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal
-79.303104,43.725833,80000054,143117140,2014,"October 16, 2014",1927,19,VICTORIA PARK AVE,EGLINTON AVE E, ,Major Arterial,43.725833,-79.303104,Mid-Block, ,No Control,Rain,Fatal,fatal,Pedestrian,pedestrian,55 to 59,Fatal,killed, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , 
-79.427036,43.700667,80565361,6001741045,2016,"September 30, 2016",1928,19,EGLINTON AVE W,CHILTERN HILL RD, ,Major Arterial,43.700667,-79.427036,Mid-Block,Non Intersection,No Control,Clear,Fatal,fatal,Pedestrian,pedestrian,Over 95,Fatal,killed, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , 
-79.431331,43.700614,80937337,7001845018,2017,"October 11, 2017",1928,19,OLD PARK  RD,WEMBLEY  RD,4 m West of,Collector,43.700614,-79.431331,Intersection,At Intersection,Stop Sign,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,80 to 84,Major,severely injured, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.257037,43.835173,80945390,8001089353,2018,"June 15, 2018",1928,19,5951 STEELES AVE E, ,3 m West of,Major Arterial,43.835173,-79.257037,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,40 to 44,Major,severely injured, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.365978,43.659369,80949682,8001299322,2018,"July 16, 2018",1928,19,DUNDAS ST E,PARLIAMENT ST, ,Major Arterial,43.659369,-79.365978,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,35 to 39,Major,severely injured,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,Unknown
-79.60669,43.730745,5209642,1091289,2009,"February 25, 2009",1930,19,HUMBER COLLEGE Boul,WINDWOOD Driv, ,Minor Arterial,43.730745,-79.60669,Mid-Block, ,Pedestrian Crossover,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,20 to 24,Major,severely injured,Other, , , ,Pedestrian hit a PXO/ped. Mid-block signal,"Crossing, Pedestrian Crossover",Normal, , , 
-79.56569,43.738145,5444789,1075887,2008,"November 30, 2008",1930,19,BARKWIN DR,ISLINGTON AVE, ,Major Arterial,43.738145,-79.56569,Intersection,At Intersection,Stop Sign,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,45 to 49,Major,severely injured,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Failed to Yield Right of Way,Inattentive
-79.24249,43.793045,5792492,1111945,2009,"June 30, 2009",1930,19,5050 SHEPPARD AVE E, , ,Major Arterial,43.793045,-79.24249,Mid-Block, ,No Control,Clear,Fatal,fatal,Pedestrian,pedestrian,70 to 74,Fatal,killed,Other, , , ,Pedestrian involved in a collision with transit vehicle anywhere along roadway,On Sidewalk or Shoulder,Normal, , , 
-79.43849,43.645445,6805448,1255302,2011,"August 30, 2011",1930,19,LANSDOWNE Aven,RIDEAU Aven, ,Minor Arterial,43.645445,-79.43849,Mid-Block, ,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,35 to 39,Major,severely injured,Bicycle,Going Ahead, , , , , ,Cyclist struck opened vehicle door,Speed too Fast For Condition,Unknown
-79.38239,43.671145,7456573,1311734,2012,"August 13, 2012",1930,19,BLOOR ST E,ST PAULS SQ, ,Major Arterial,43.671145,-79.38239,Intersection, ,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,60 to 64,Major,severely injured,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle sideswipes the other.,Driving Properly,Normal
-79.562839,43.75064,80163971,4002291464,2014,"June 14, 2014",1930,19,92 DUNCANWOODS DR, , ,Collector,43.75064,-79.562839,Mid-Block,At/Near Private Drive,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,5 to 9,Major,severely injured,Bicycle,Going Ahead, , , , , ,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal
-79.424739,43.649428,80164619,4002366263,2014,"June 19, 2014",1930,19,DUNDAS ST W,DOVERCOURT RD, ,Minor Arterial,43.649428,-79.424739,Intersection,Non Intersection,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,25 to 29,Major,severely injured,Bicycle,Going Ahead, , , , , ,Motorist turned left across cyclists path.,Driving Properly,Normal
-79.304385,43.779551,80250270,5001578731,2015,"September 12, 2015",1930,19,BAY MILLS BLVD,SHEPPARD AVE E, ,Major Arterial,43.779551,-79.304385,Intersection,At Intersection,Traffic Signal,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,15 to 19,Major,severely injured, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.348338,43.689437,80632432,6000365779,2016,"February 29, 2016",1930,19,COSBURN AVE,PAPE AVE,3 m East of,Minor Arterial,43.689437,-79.348338,Mid-Block,Non Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,60 to 64,Major,severely injured, , , , ,Pedestrian hit at mid-block,Crossing with right of way,Normal, , , 
-79.253146,43.735575,80707660,5000423922,2015,"March 12, 2015",1930,19,FALMOUTH AVE,EGLINTON AVE E, ,Major Arterial,43.735575,-79.253146,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,60 to 64,Major,severely injured, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.598178,43.750025,80770850,7001076312,2017,"June 16, 2017",2101,21,MARTIN GROVE RD,SILVERSTONE DR,101 m South of,Minor Arterial,43.750025,-79.598178,Mid-Block,Non Intersection,No Control,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,10 to 14,Major,severely injured, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Medical or Physical Disability, , , 
-79.25279,43.703945,5285165,1124595,2009,"September 14, 2009",2103,21,KINGSTON RD,CLIFFSIDE DR, ,Major Arterial,43.703945,-79.25279,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,45 to 49,Major,severely injured,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .80"
-79.44969,43.700545,7798795,1347790,2013,"February 15, 2013",2103,21,CASTLEFIELD AVE,ROSELAWN AVE, ,Collector,43.700545,-79.44969,Mid-Block, ,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,50 to 54,Major,severely injured,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking, , , 
-79.311801,43.683352,80944297,8000979295,2018,"May 30, 2018",2103,21,WOODBINE  AVE,MERRILL AVE E, ,Major Arterial,43.683352,-79.311801,Intersection,At Intersection,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,20 to 24,Major,severely injured,Bicycle,Going Ahead, , , , , ,"Cyclist without ROW rides into path of motorist at inter, lnwy, dwy-Cyclist not turn.",Speed too Fast For Condition,Normal
-79.39479,43.689645,6689150,1259906,2011,"October 19, 2011",2104,21,YONGE ST,WALLY CROUTER WKWAY Way, ,Major Arterial,43.689645,-79.39479,Mid-Block, ,No Control,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,70 to 74,Major,severely injured,Other, , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown, , , 
-79.37999,43.654045,7844811,1367433,2013,"June 4, 2013",2104,21,YONGE ST,SHUTER ST, ,Major Arterial,43.654045,-79.37999,Intersection, ,Traffic Signal,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,30 to 34,Major,severely injured,Bicycle,Going Ahead, , , , , ,Motorist makes u-turn in-front of cyclist.,Driving Properly,Normal
-79.430408,43.660933,80000141,5000912141,2015,"May 31, 2015",2104,21,BLOOR ST W,WESTMORELAND AVE, ,Major Arterial,43.660933,-79.430408,Intersection, ,No Control,Rain,Fatal,fatal,Pedestrian,pedestrian,35 to 39,Fatal,killed, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal, , , 
-79.290012,43.809722,80171463,4002735710,2014,"August 19, 2014",2105,21,MIDLAND AVE,KILCULLEN CASTLE GT, ,Major Arterial,43.809722,-79.290012,Intersection,At Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,40 to 44,Major,severely injured, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Unknown, , , 
-79.197437,43.797301,80942982,8000125710,2018,"January 20, 2018",2105,21,MORNINGSIDE  AVE,CINEMART DR,35 m South of,Major Arterial,43.797301,-79.197437,Mid-Block,Non Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,45 to 49,Major,severely injured, , , , ,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive, , , 
-79.508319,43.701968,7866504,1376797,2013,"July 8, 2013",2106,21,LAWRENCE AVE W,PINE ST, ,Major Arterial,43.701968,-79.508319,Intersection,At Intersection,Traffic Signal,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,65 to 69,Major,severely injured,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , 
-79.425548,43.700984,80501994,6000408814,2016,"March 8, 2016",2106,21,EGLINTON AVE W,BATHURST ST, ,Major Arterial,43.700984,-79.425548,Intersection,Intersection Related,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,20 to 24,Major,severely injured, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive, , , 
-79.328357,43.729285,80768873,6002127930,2016,"November 30, 2016",2106,21,CONCORDE GT,CONCORDE PL,300 m East of,Collector,43.729285,-79.328357,Intersection,At/Near Private Drive,No Control,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,65 to 69,Major,severely injured, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , 
-79.55614,43.614207,80257572,5002061502,2015,"December 1, 2015",2107,21,THE QUEENSWAY,NORTH QUEEN ST,3 m North of,Major Arterial,43.614207,-79.55614,Intersection,At Intersection,Traffic Signal,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,15 to 19,Major,severely injured, , , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal, , , 
-79.24449,43.749545,6101711,1150406,2010,"January 7, 2010",2108,21,DANFORTH Road,MACKINAC Cres, ,Major Arterial,43.749545,-79.24449,Intersection, ,No Control,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,40 to 44,Major,severely injured,Bicycle,Going Ahead, , , , , ,Cyclist and Driver travelling in same direction. One vehicle rear-ended the other.,Driving Properly,Normal
-79.25149,43.772145,7527372,1291380,2012,"April 28, 2012",2108,21,ELLESMERE RD,MCCOWAN RD, ,Major Arterial,43.772145,-79.25149,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,40 to 44,Major,severely injured,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Had Been Drinking, , , 
-79.250911,43.730475,80901939,6001799178,2016,"October 9, 2016",2108,21,DANFORTH RD,FALMOUTH AVE, ,Major Arterial,43.730475,-79.250911,Intersection,At Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,15 to 19,Major,severely injured, , , , ,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal, , , 
-79.25989,43.716845,5248070,1108321,2009,"May 29, 2009",2110,21,DANFORTH Road,ST CLAIR Aven E, ,Major Arterial,43.716845,-79.25989,Intersection,At Intersection,Traffic Signal,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,55 to 59,Major,severely injured,Other, , , ,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Had Been Drinking, , , 
-79.37519,43.651845,5278154,1121597,2009,"July 18, 2009",2110,21,CHURCH ST,LOMBARD ST, ,Minor Arterial,43.651845,-79.37519,Intersection,At Intersection,Stop Sign,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,20 to 24,Major,severely injured,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , 
-79.37519,43.651845,5278155,1121597,2009,"July 18, 2009",2110,21,CHURCH ST,LOMBARD ST, ,Minor Arterial,43.651845,-79.37519,Intersection,At Intersection,Stop Sign,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,20 to 24,Major,severely injured,Other, , , ,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal, , , 
-79.17929,43.774645,5389227,1051391,2008,"August 1, 2008",2110,21,KINGSTON RD,ORCHARD PARK DR, ,Major Arterial,43.774645,-79.17929,Intersection, ,Stop Sign,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,40 to 44,Major,severely injured,Other, , , ,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal, , , 
-79.501865,43.601504,6155457,1174310,2010,"May 18, 2010",2110,21,LAKE SHORE BLVD W,FOURTH ST, ,Major Arterial,43.601504,-79.501865,Intersection,At Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,45 to 49,Major,severely injured,Other, , , ,Other / Undefined,"Crossing, no Traffic Control",Had Been Drinking, , , 
-79.501865,43.601504,6155458,1174310,2010,"May 18, 2010",2110,21,LAKE SHORE BLVD W,FOURTH ST, ,Major Arterial,43.601504,-79.501865,Intersection,At Intersection,No Control,Clear,Non-Fatal,non-fatal,Pedestrian,pedestrian,45 to 49,Major,severely injured,Other, , , ,Other / Undefined,"Crossing, no Traffic Control",Had Been Drinking, , , 
-79.37889,43.779645,7376307,1274722,2012,"January 12, 2012",2110,21,FOREST GROVE DR,PAGE AVE, ,Local,43.779645,-79.37889,Mid-Block, ,No Control,Clear,Fatal,fatal,Pedestrian,pedestrian,80 to 84,Fatal,killed,Other, , , ,Vehicle is reversing and hits pedestrian,Other,Medical or Physical Disability, , , 
-79.31689,43.821345,7807811,1351458,2013,"April 12, 2013",2110,21,STEELES Ave E,BIRCHMOUNT Rd, ,Major Arterial,43.821345,-79.31689,Intersection,At Intersection,Traffic Signal,Clear,Non-Fatal,non-fatal,Cyclist,cyclist,55 to 59,Major,severely injured,Bicycle,Going Ahead, , , , , ,Insufficient information (to determine cyclist crash type).,Driving Properly,Normal
-79.35094,43.658515,80972619,8001860748,2018,"October 8, 2018",2015,20,685 QUEEN ST E, ,Near #685,Major Arterial,43.658515,-79.35094,Intersection,At Intersection,No Control,Clear,Fatal,fatal,Cyclist,cyclist,60 to 64,Fatal,killed,Bicycle,Going Ahead, , , , , ,Cyclist strikes a parked vehicle.,Lost control,Unknown
-79.477168,43.689658,80256671,5002000710,2015,"November 21, 2015",2110,21,EGLINTON AVE W,MUNICIPAL DR,19 m East of,Major Arterial,43.689658,-79.477168,Intersection,Non Intersection,No Control,Rain,Non-Fatal,non-fatal,Pedestrian,pedestrian,30 to 34,Major,severely injured, , , , ,Pedestrian hit at mid-block,Other,Had Been Drinking, , , 
